minutevol,tropicprice,minuteprice,dmnckprice
1946624,0.0571875,0.038932292,0.031132813
387072,0.0571875,0.046744792,0.028398438
2705408.001,0.0571875,0.040598958,0.026054688
1080320,0.051953125,0.037890625,0.030742188
1204224,0.049869792,0.045703125,0.037773438
2771968,0.052994792,0.039973958,0.032695313
1097728,0.047265625,0.039973958,0.026445313
1082368,0.039453125,0.036640625,0.032695313
913408,0.045182292,0.036640625,0.028789063
1070080,0.052994792,0.036640625,0.028789063
497664,0.046744792,0.0403125,0.024492188
914432,0.046744792,0.04,0.030742188
3247104.001,0.045182292,0.036328125,0.030742188
879616,0.045182292,0.04,0.025273438
619520,0.038151042,0.039505208,0.028398438
542720,0.052994792,0.039505208,0.030742188
759808,0.052994792,0.039505208,0.030742188
2766848,0.052994792,0.036328125,0.032304688
398336,0.052994792,0.0403125,0.025273438
3298304.001,0.037942708,0.033984375,0.029179688
632832,0.051223958,0.0403125,0.029179688
703488,0.040286458,0.035859375,0.026835938
793600,0.048828125,0.035442708,0.022148438
671744,0.040286458,0.035442708,0.031523438
1784832,0.040286458,0.035442708,0.028789063
10338304,0.051223958,0.029973958,0.031523438
489472,0.042630208,0.0371875,0.031523438
450560,0.047265625,0.0371875,0.026835938
1812480,0.047265625,0.0371875,0.026835938
555008,0.040286458,0.0371875,0.030742188
2242559.999,0.040286458,0.032734375,0.025429688
2126848,0.051223958,0.036354167,0.024492188
5046272.002,0.049869792,0.031901042,0.029179688
1972224,0.038932292,0.031901042,0.029179688
808960,0.040286458,0.036354167,0.026835938
586752,0.035286458,0.0371875,0.024101563
423936,0.046223958,0.0371875,0.026445313
824320,0.041848958,0.0371875,0.022148438
446464,0.041848958,0.0371875,0.022148438
1672192,0.051223958,0.0371875,0.026054688
9147392.003,0.051223958,0.029609375,0.026054688
625664,0.049348958,0.0371875,0.023710938
648192,0.038411458,0.0371875,0.023710938
2177023.999,0.051223958,0.035078125,0.023710938
647168,0.045975601,0.034818926,0.0265625
821248,0.049657702,0.033126252,0.026835938
1276928,0.047942708,0.032161458,0.026601563
943104,0.047708333,0.033999216,0.026054688
21156864,0.047375605,0.031901042,0.025234375
808960,0.046875,0.036354167,0.026445313
2435072,0.047145436,0.030338542,0.026054688
657408,0.047797372,0.036354167,0.027617188
698368,0.048098958,0.035565288,0.028164063
897024,0.040286458,0.035078125,0.027617188
987136,0.042378831,0.032775282,0.02625
843776,0.044140625,0.032685394,0.027851563
541696,0.045188842,0.036496854,0.025742188
581632,0.04613349,0.035680712,0.024101563
1681408,0.042270663,0.034765625,0.024882813
964608,0.040330072,0.034765625,0.025234375
623616,0.035874357,0.036369821,0.029335938
1958912,0.043603509,0.034601774,0.029257813
1453056,0.044140625,0.036931949,0.026914063
661504,0.044140625,0.039129675,0.02515625
616448,0.04478479,0.037113535,0.024726563
564224,0.040286458,0.034765625,0.028398438
8012800.003,0.046783045,0.034257631,0.027070313
1154048,0.037369792,0.034702391,0.025195313
474112,0.035807292,0.037826985,0.023710938
1166336,0.035807292,0.036328125,0.024335938
1101824,0.036553715,0.036666524,0.025273438
777216,0.043238132,0.032848138,0.025429688
1312768,0.041354167,0.036328125,0.026054688
1000448,0.041846947,0.036682748,0.023320313
552960,0.044401042,0.039453125,0.022929688
3175423.999,0.040924648,0.029557292,0.023632813
394240,0.033184458,0.039453125,0.026054688
489472,0.044401042,0.039453125,0.02640625
596992,0.044401042,0.039453125,0.027226563
3032064,0.044401042,0.029557292,0.026445313
491520,0.044401042,0.039625129,0.026445313
346112,0.041276042,0.040234375,0.026523438
333824,0.038841495,0.040234375,0.027226563
449536,0.037369792,0.040234375,0.027070313
483328,0.044401042,0.039034837,0.025117188
1872896.001,0.042838542,0.036345595,0.025039063
477184,0.044401042,0.038574455,0.023867188
508928,0.044401042,0.040234375,0.026523438
3596288.002,0.043359375,0.038655987,0.025898438
514048,0.043747801,0.039991731,0.024179688
414720,0.042578125,0.039609375,0.025117188
5483519.998,0.044401042,0.036015625,0.026367188
2400256,0.044018084,0.035799225,0.023320313
836608,0.0437879,0.033675071,0.024140625
955392,0.042473958,0.033732572,0.0278125
1601536,0.043221039,0.035651042,0.028203125
519168,0.045286458,0.038542667,0.026875
788480,0.044739583,0.036759072,0.025390625
3178496,0.0425,0.035697992,0.02671875
346112,0.05875,0.048411458,0.031132813
3200000,0.05875,0.039973958,0.038164063
285696,0.05875,0.048411458,0.036992188
340992,0.05875,0.048411458,0.036992188
2107392,0.05875,0.045286458,0.038164063
401408,0.05875,0.047265625,0.038164063
509952,0.05875,0.047265625,0.038164063
1255424,0.05875,0.043723958,0.035039063
315392,0.05875,0.048411458,0.035039063
3247104.001,0.05875,0.038411458,0.035039063
307200,0.05875,0.048411458,0.03484375
423936,0.05875,0.048411458,0.03328125
333824,0.055859375,0.048411458,0.033476563
1676288,0.055859375,0.042161458,0.033476563
313344,0.055859375,0.048411458,0.031523438
610304,0.05875,0.046744792,0.031523438
685056,0.053515625,0.046744792,0.031523438
2717696.001,0.053515625,0.040598958,0.038164063
360448,0.047265625,0.046811025,0.028398438
277504,0.0571875,0.048411458,0.031132813
2115583.999,0.0571875,0.038932292,0.031132813
349184,0.0571875,0.046744792,0.028789063
2596864,0.0571875,0.040598958,0.026445313
710656,0.051953125,0.037890625,0.031132813
1025024,0.049869792,0.045703125,0.038164063
2025471.999,0.052994792,0.039973958,0.032695313
830464,0.047265625,0.039973958,0.026445313
1155072,0.039453125,0.037890625,0.032695313
571392,0.045182292,0.037890625,0.028789063
885760,0.052994792,0.037890625,0.028789063
428032,0.046744792,0.042578125,0.025273438
579584,0.046744792,0.041015625,0.030742188
2620416,0.045182292,0.036328125,0.030742188
743424,0.045182292,0.041015625,0.025273438
431104,0.038151042,0.041015625,0.029179688
425984,0.052994792,0.041015625,0.030742188
646144,0.052994792,0.041015625,0.030742188
2593791.999,0.052994792,0.036328125,0.033085938
403456,0.052994792,0.042578125,0.026054688
1188864,0.051223958,0.041015625,0.030742188
6249472.002,0.051223958,0.033984375,0.030742188
1686528,0.037942708,0.033984375,0.029960938
654336,0.051223958,0.042578125,0.029960938
717824,0.040286458,0.035859375,0.026835938
598016,0.048828125,0.035442708,0.022148438
673792,0.040286458,0.035442708,0.031523438
1722368,0.040286458,0.035442708,0.028789063
7504896.001,0.051223958,0.029973958,0.031523438
536576,0.042630208,0.0371875,0.031523438
630784,0.047265625,0.0371875,0.026835938
1800191.999,0.047265625,0.0371875,0.026835938
402432,0.040286458,0.0371875,0.031523438
1875967.999,0.040286458,0.032734375,0.025429688
1965056.001,0.051223958,0.036354167,0.024492188
3347456,0.049869792,0.031901042,0.029179688
1334272,0.038932292,0.031901042,0.029179688
518144,0.040286458,0.036354167,0.026835938
619520,0.035286458,0.0371875,0.024101563
671744,0.046223958,0.0371875,0.026445313
371712,0.041848958,0.0371875,0.022148438
346112,0.041848958,0.0371875,0.022148438
1051648,0.051223958,0.0371875,0.026054688
6710271.997,0.051223958,0.029609375,0.026054688
388096,0.049348958,0.0371875,0.023710938
906240,0.038411458,0.0371875,0.023710938
1828863.999,0.051223958,0.035078125,0.023710938
633856,0.044192708,0.035078125,0.024023438
879616,0.051223958,0.034296875,0.024023438
1355776,0.050911458,0.032161458,0.024023438
857088,0.049973958,0.033515625,0.024023438
14140416.01,0.049973958,0.031901042,0.024023438
581632,0.047890625,0.036354167,0.024023438
1340416,0.047890625,0.030338542,0.024023438
552960,0.049973958,0.036354167,0.024023438
734208,0.050911458,0.036354167,0.024023438
900096,0.041536458,0.035078125,0.024023438
634880,0.050911458,0.035078125,0.024023438
634880,0.045703125,0.034244792,0.024023438
544768,0.045703125,0.036354167,0.024023438
776192,0.050911458,0.036875,0.024023438
1345536,0.044661458,0.034765625,0.024023438
1757184,0.044661458,0.034765625,0.024023438
732160,0.043880208,0.035546875,0.024023438
2348031.999,0.043880208,0.039453125,0.024023438
2443264.001,0.045703125,0.039453125,0.024023438
488448,0.045703125,0.040078125,0.024023438
488448,0.045703125,0.041015625,0.024023438
533504,0.041536458,0.034765625,0.024023438
6487040.003,0.050911458,0.034765625,0.024023438
712704,0.041536458,0.036171875,0.024023438
558080,0.039973958,0.047265625,0.024023438
1309696,0.039973958,0.041015625,0.024023438
1250304,0.039973958,0.038411458,0.024023438
1676288,0.050911458,0.044661458,0.024023438
953344,0.045520833,0.041015625,0.024023438
527360,0.042395833,0.041015625,0.024023438
2160640,0.050911458,0.035390625,0.021757813
271360,0.038151042,0.047265625,0.027226563
367616,0.050911458,0.047265625,0.027226563
433152,0.050911458,0.047265625,0.028007813
2003968,0.050911458,0.035390625,0.024882813
303104,0.050911458,0.047265625,0.024882813
473088,0.045442708,0.048046875,0.028007813
599040,0.041536458,0.044921875,0.028007813
945152,0.044401042,0.041188434,0.027226563
321536,0.050911458,0.042578125,0.021757813
575488,0.050911458,0.045442708,0.028007813
2298880.001,0.045703125,0.043359375,0.024882813
1281024,0.050911458,0.048046875,0.023320313
332800,0.049088542,0.046796875,0.027226563
3381248.001,0.050911458,0.040390625,0.028007813
2081792,0.047786458,0.040390625,0.030351563
1135616,0.051380208,0.038671875,0.0259375
764928,0.045911458,0.036328125,0.030351563
1696768.001,0.045911458,0.038671875,0.030664063
578560,0.051380208,0.045703125,0.030664063
613376,0.048255208,0.039192708,0.0275
3593216.001,0.04578125,0.035286458,0.0325
388096,0.05875,0.048411458,0.031132813
428032,0.05875,0.048411458,0.036992188
510976,0.05875,0.048411458,0.036992188
1742848.001,0.05875,0.045286458,0.038164063
844800,0.05875,0.047265625,0.038164063
568320,0.05875,0.048411458,0.035039063
2366463.999,0.05875,0.038411458,0.035039063
621568,0.05875,0.048411458,0.03484375
527360,0.05875,0.048411458,0.03328125
510976,0.055859375,0.048411458,0.033476563
1950720.001,0.055859375,0.042161458,0.033476563
428032,0.055859375,0.048411458,0.031523438
590848,0.05875,0.046744792,0.031523438
796672,0.055283614,0.046744792,0.031523438
2354176,0.055144755,0.040598958,0.038164063
427008,0.051328125,0.045986049,0.028398438
442368,0.056015625,0.048411458,0.031132813
1915904,0.056015625,0.038932292,0.031132813
356352,0.056015625,0.046744792,0.028398438
2295807.999,0.0571875,0.040598958,0.026054688
819200,0.051953125,0.037890625,0.030742188
892928,0.049869792,0.045703125,0.037773438
2063359.999,0.052994792,0.039973958,0.032695313
924672,0.047265625,0.039973958,0.026445313
1143808,0.039453125,0.036640625,0.032695313
675840,0.045182292,0.036640625,0.028789063
811008,0.052994792,0.036640625,0.028789063
384000,0.046744792,0.0403125,0.024492188
503808,0.046744792,0.04,0.030742188
2864127.999,0.045182292,0.036328125,0.030742188
604160,0.045182292,0.04,0.025273438
546816,0.038151042,0.039505208,0.028398438
414720,0.052994792,0.039505208,0.030742188
618496,0.052994792,0.039505208,0.030742188
1613824,0.052994792,0.036328125,0.032304688
386048,0.052994792,0.0403125,0.025273438
944128,0.051223958,0.04,0.030742188
6534143.999,0.051223958,0.033984375,0.030742188
1505280,0.037942708,0.033984375,0.029179688
565248,0.051223958,0.0403125,0.029179688
685056,0.040286458,0.035859375,0.026835938
522240,0.048828125,0.035442708,0.022148438
436224,0.040286458,0.035442708,0.031523438
1298432,0.040286458,0.035442708,0.028789063
7609343.998,0.051223958,0.029973958,0.031523438
500736,0.042630208,0.0371875,0.031523438
398336,0.047265625,0.0371875,0.026835938
442368,0.047265625,0.0371875,0.026835938
368640,0.040286458,0.0371875,0.030742188
1790975.999,0.040286458,0.032734375,0.025429688
1321984,0.051223958,0.036354167,0.024492188
3812352.001,0.049869792,0.031901042,0.029179688
1649664,0.038932292,0.031901042,0.029179688
416768,0.040286458,0.036354167,0.026835938
367616,0.035286458,0.0371875,0.024101563
374784,0.041848958,0.0371875,0.022148438
312320,0.041848958,0.0371875,0.022148438
846848,0.051223958,0.0371875,0.026054688
6090751.999,0.051223958,0.029609375,0.026054688
378880,0.049348958,0.0371875,0.023710938
500736,0.038411458,0.0371875,0.023710938
1807360.001,0.051223958,0.035078125,0.023710938
446464,0.044192708,0.035078125,0.024023438
611328,0.051223958,0.034296875,0.024023438
805888,0.048098958,0.032161458,0.024023438
633856,0.047708333,0.033515625,0.024023438
13362175.99,0.047708333,0.031901042,0.024023438
643072,0.046875,0.036354167,0.024023438
2606080,0.046875,0.030338542,0.024023438
441344,0.047708333,0.036354167,0.024023438
631808,0.048098958,0.036354167,0.024023438
781312,0.040286458,0.035078125,0.024023438
610304,0.048098958,0.035078125,0.024023438
574464,0.044140625,0.034244792,0.024023438
567296,0.044140625,0.036354167,0.024023438
754688,0.048098958,0.036875,0.024023438
1101824,0.043411458,0.034765625,0.024023438
1334272,0.043411458,0.034765625,0.024023438
501760,0.042630208,0.034765625,0.024023438
986112,0.042630208,0.038671875,0.024023438
855040,0.044140625,0.038671875,0.024023438
582656,0.044140625,0.038984375,0.024023438
490496,0.044140625,0.04,0.024023438
588800,0.040286458,0.034765625,0.024023438
8569855.998,0.048098958,0.034765625,0.024023438
889856,0.040286458,0.035078125,0.024023438
510976,0.038723958,0.044479167,0.024023438
1441792,0.038723958,0.039244792,0.024023438
679936,0.038723958,0.038411458,0.024023438
565248,0.048098958,0.043645833,0.024023438
1214464,0.044270833,0.039244792,0.024023438
708608,0.042395833,0.039244792,0.024023438
447488,0.046223958,0.044479167,0.021757813
2270207.999,0.048098958,0.033307292,0.021757813
409600,0.036041667,0.044479167,0.026445313
482304,0.048098958,0.044479167,0.026445313
423936,0.048098958,0.044479167,0.027226563
1888256,0.048098958,0.033307292,0.024882813
324608,0.048098958,0.044479167,0.024882813
357376,0.044192708,0.044713542,0.024882813
458752,0.044192708,0.044713542,0.027226563
1113088,0.040286458,0.043359375,0.027226563
227328,0.046744792,0.043359375,0.027226563
1099776,0.044401042,0.039510803,0.027226563
270336,0.048098958,0.040807292,0.021757813
442368,0.048098958,0.043880208,0.027226563
1628160,0.044140625,0.041588542,0.024882813
373760,0.048098958,0.044713542,0.023320313
361472,0.046276042,0.044088542,0.026445313
4291584,0.048098958,0.038932292,0.027226563
2543616,0.046536458,0.038932292,0.028789063
737280,0.048098958,0.036901042,0.024882813
693248,0.044192708,0.034817708,0.029570313
1456128,0.044192708,0.037161458,0.029570313
3348480,0.044140625,0.035286458,0.030351563
478208,0.05875,0.048411458,0.031132813
3165183.999,0.05875,0.039973958,0.038164063
581632,0.05875,0.048411458,0.036992188
467968,0.05875,0.048411458,0.036992188
2207743.999,0.05875,0.045286458,0.038164063
629760,0.05875,0.047265625,0.038164063
781312,0.05875,0.047265625,0.038164063
1405952,0.05875,0.043723958,0.035039063
416768,0.05875,0.048411458,0.035039063
2947071.999,0.05875,0.038411458,0.035039063
442368,0.05875,0.048411458,0.03484375
537600,0.05875,0.048411458,0.03328125
441344,0.055859375,0.048411458,0.033476563
1748992,0.055859375,0.042161458,0.033476563
410624,0.055859375,0.048411458,0.031523438
731136,0.05875,0.046744792,0.031523438
904192,0.055383737,0.046744792,0.031523438
2492416.001,0.055416884,0.040598958,0.038164063
660480,0.051328125,0.045211169,0.028398438
400384,0.056015625,0.048411458,0.031132813
1639424,0.056015625,0.038932292,0.031132813
397312,0.056015625,0.046744792,0.028398438
3069952,0.0571875,0.040598958,0.026054688
1193984,0.051953125,0.037890625,0.030742188
1076224,0.049869792,0.045703125,0.037773438
2151424,0.052994792,0.039973958,0.032695313
1386496,0.047265625,0.039973958,0.026445313
1382400,0.039453125,0.036640625,0.032695313
1050624,0.045182292,0.036640625,0.028789063
1018880,0.052994792,0.036640625,0.028789063
562176,0.046744792,0.0403125,0.024492188
641024,0.046744792,0.04,0.030742188
2508799.999,0.045182292,0.036328125,0.030742188
821248,0.045182292,0.04,0.025273438
763904,0.038151042,0.039505208,0.028398438
558080,0.052994792,0.039505208,0.030742188
745472,0.052994792,0.039505208,0.030742188
2337792,0.052994792,0.036328125,0.032304688
611328,0.052994792,0.0403125,0.025273438
1228800,0.051223958,0.04,0.030742188
4538368.001,0.051223958,0.033984375,0.030742188
1556480,0.037942708,0.033984375,0.029179688
574464,0.051223958,0.0403125,0.029179688
631808,0.040286458,0.035859375,0.026835938
743424,0.048828125,0.035442708,0.022148438
742400,0.040286458,0.035442708,0.031523438
1352704,0.040286458,0.035442708,0.028789063
7031808.003,0.051223958,0.029973958,0.031523438
549888,0.042630208,0.0371875,0.031523438
455680,0.047265625,0.0371875,0.026835938
504832,0.047265625,0.0371875,0.026835938
531456,0.040286458,0.0371875,0.030742188
2231296,0.040286458,0.032734375,0.025429688
1300480,0.051223958,0.036354167,0.024492188
3395583.999,0.049869792,0.031901042,0.029179688
1536000,0.038932292,0.031901042,0.029179688
491520,0.035286458,0.0371875,0.024101563
445440,0.046223958,0.0371875,0.026445313
486400,0.041848958,0.0371875,0.022148438
994304,0.051223958,0.0371875,0.026054688
6324223.998,0.051223958,0.029609375,0.026054688
480256,0.049348958,0.0371875,0.023710938
593920,0.038411458,0.0371875,0.023710938
1511424,0.051223958,0.035078125,0.023710938
667648,0.044192708,0.035078125,0.024023438
778240,0.051223958,0.034296875,0.024023438
1337344,0.048098958,0.032161458,0.024023438
790528,0.047708333,0.033515625,0.024023438
13624320,0.047708333,0.031901042,0.024023438
505856,0.046875,0.036354167,0.024023438
2166784,0.046875,0.030338542,0.024023438
722944,0.047708333,0.036354167,0.024023438
632832,0.048098958,0.036354167,0.024023438
1018880,0.040286458,0.035078125,0.024023438
555008,0.048098958,0.035078125,0.024023438
659456,0.044140625,0.034244792,0.024023438
552960,0.044140625,0.036354167,0.024023438
735232,0.048098958,0.036875,0.024023438
1444864,0.043411458,0.034765625,0.024023438
1326080,0.043411458,0.034765625,0.024023438
575488,0.042630208,0.034765625,0.024023438
863232,0.042630208,0.038671875,0.024023438
738304,0.044140625,0.038671875,0.024023438
562176,0.044140625,0.038984375,0.024023438
517120,0.044140625,0.04,0.024023438
783360,0.040286458,0.034765625,0.024023438
10745856,0.048098958,0.034765625,0.024023438
806912,0.040286458,0.035078125,0.024023438
489472,0.038723958,0.044479167,0.024023438
777216,0.038723958,0.039244792,0.024023438
559104,0.038723958,0.038411458,0.024023438
447488,0.048098958,0.043645833,0.024023438
1169408,0.044270833,0.039244792,0.024023438
716800,0.042395833,0.039244792,0.024023438
387072,0.046223958,0.044479167,0.021757813
1816576,0.048098958,0.033307292,0.021757813
419840,0.036041667,0.044479167,0.026445313
393216,0.048098958,0.044479167,0.026445313
440320,0.048098958,0.044479167,0.027226563
1422336,0.048098958,0.033307292,0.024882813
527360,0.048098958,0.044479167,0.024882813
445440,0.044192708,0.044713542,0.024882813
322560,0.044192708,0.044713542,0.027226563
352256,0.040286458,0.043359375,0.027226563
510976,0.046744792,0.043359375,0.027226563
1048576,0.044401042,0.039551043,0.027226563
375808,0.048098958,0.040807292,0.021757813
513024,0.048098958,0.043880208,0.027226563
2511872.001,0.044140625,0.041588542,0.024882813
413696,0.048098958,0.044713542,0.023320313
394240,0.046276042,0.044088542,0.026445313
2631680.001,0.048098958,0.038932292,0.027226563
2065408,0.046536458,0.038932292,0.028789063
1530880,0.046380208,0.036901042,0.023828125
1153024,0.042473958,0.033307292,0.029296875
1726464.001,0.042473958,0.035651042,0.028203125
421888,0.046380208,0.041119792,0.028203125
559104,0.044739583,0.037630208,0.025390625
2519039.999,0.0425,0.035286458,0.028203125
468992,0.06050204,0.051276042,0.031914063
439296,0.060521216,0.051276042,0.038554688
498688,0.060495509,0.051276042,0.038554688
2576383.999,0.060533968,0.046744792,0.040507813
642048,0.060390625,0.048671875,0.040507813
932864,0.060390625,0.048671875,0.040507813
1937408,0.060390625,0.045182292,0.035820313
441344,0.060390625,0.051276042,0.035820313
3507200.001,0.060390625,0.038411458,0.035820313
326656,0.060390625,0.051276042,0.035429688
534528,0.060390625,0.051276042,0.033867188
366592,0.055859375,0.051276042,0.034257813
2774016,0.055859375,0.043619792,0.034257813
466944,0.055859375,0.051276042,0.031523438
645120,0.060390625,0.048151042,0.031523438
987136,0.055859375,0.048151042,0.031523438
2380799.999,0.055859375,0.042057292,0.040507813
372736,0.05171875,0.050213385,0.029179688
379904,0.05796875,0.051276042,0.031914063
2469887.999,0.05796875,0.038932292,0.031914063
436224,0.05796875,0.048151042,0.029179688
2785279.999,0.060390625,0.042057292,0.026835938
826368,0.053515625,0.037890625,0.031523438
995328,0.051432292,0.047109375,0.038554688
2350080,0.056119792,0.041226399,0.036601563
860160,0.048828125,0.040662183,0.026445313
902144,0.039453125,0.037890625,0.036601563
578560,0.048307292,0.042578125,0.025273438
927744,0.048307292,0.041015625,0.034648438
2388992,0.046744792,0.036328125,0.034648438
723968,0.046744792,0.041015625,0.025273438
720896,0.038151042,0.041015625,0.029179688
696320,0.056119792,0.041015625,0.034648438
911360,0.056119792,0.041015625,0.034648438
1917952,0.056119792,0.036328125,0.033085938
620544,0.056119792,0.042578125,0.026054688
1221632,0.054036458,0.041015625,0.034648438
4576256,0.054036458,0.033984375,0.034648438
1340416,0.039192708,0.033984375,0.029960938
644096,0.054036458,0.042578125,0.029960938
834560,0.041536458,0.036953125,0.027617188
889856,0.050390625,0.036171875,0.022929688
839680,0.041536458,0.036171875,0.036210938
1336320,0.041536458,0.036171875,0.032695313
6577152,0.054036458,0.030703125,0.036210938
729088,0.043880208,0.039296875,0.036210938
652288,0.048828125,0.039296875,0.027617188
592896,0.048828125,0.039296875,0.027617188
1228800,0.041536458,0.034609375,0.026835938
1203200,0.054036458,0.037369792,0.025273438
2771968,0.051432292,0.031901042,0.030742188
1115136,0.038932292,0.031901042,0.030742188
429056,0.041536458,0.037369792,0.027617188
390144,0.047786458,0.039296875,0.027226563
497664,0.043098958,0.039296875,0.022929688
596992,0.054036458,0.039296875,0.026835938
3602432.001,0.054036458,0.030703125,0.026835938
471040,0.038411458,0.039296875,0.023710938
1770495.999,0.054036458,0.036171875,0.023710938
702464,0.045442708,0.036171875,0.024023438
736256,0.054036458,0.035390625,0.024023438
1143808,0.050911458,0.032161458,0.024023438
8304640.003,0.049973958,0.031901042,0.024023438
927744,0.047890625,0.037369792,0.024023438
2153472,0.047890625,0.030338542,0.024023438
757760,0.049973958,0.037369792,0.024023438
1094656,0.050911458,0.037369792,0.024023438
1158144,0.041536458,0.036171875,0.024023438
727040,0.050911458,0.036171875,0.023398438
758784,0.045703125,0.034244792,0.019414063
588800,0.045703125,0.037369792,0.027226563
650240,0.050911458,0.037890625,0.024023438
1416192,0.044661458,0.034765625,0.024023438
1232896,0.044661458,0.034765625,0.024023438
967680,0.043880208,0.039453125,0.024023438
956416,0.045703125,0.039453125,0.024023438
977920,0.045703125,0.040078125,0.024023438
1408000,0.045703125,0.041015625,0.024023438
910336,0.041536458,0.034765625,0.024023438
7124992.003,0.050911458,0.034765625,0.024023438
880640,0.041536458,0.036171875,0.024023438
550912,0.039973958,0.047265625,0.024023438
1605632,0.039973958,0.041015625,0.024023438
876544,0.039973958,0.038411458,0.024023438
723968,0.050911458,0.044661458,0.024023438
1570816,0.045520833,0.041015625,0.024023438
1088512,0.042395833,0.041015625,0.024023438
676864,0.047786458,0.047265625,0.021757813
2540544,0.050911458,0.035390625,0.021757813
575488,0.038151042,0.047265625,0.027226563
715776,0.050911458,0.047265625,0.027226563
608256,0.050911458,0.047265625,0.028007813
2360320,0.050911458,0.035390625,0.024882813
585728,0.050911458,0.047265625,0.024882813
497664,0.045442708,0.048046875,0.024882813
786432,0.045442708,0.048046875,0.028007813
727040,0.041536458,0.044921875,0.028007813
630784,0.048307292,0.044921875,0.027226563
1386496,0.044401042,0.041168937,0.027226563
613376,0.050911458,0.042578125,0.021757813
1000448,0.050911458,0.045442708,0.028007813
3563520.001,0.045703125,0.043359375,0.024882813
577536,0.050911458,0.048046875,0.023320313
509952,0.049088542,0.046796875,0.027226563
4026368.001,0.050911458,0.040390625,0.028007813
2634752,0.047786458,0.040390625,0.030351563
3048447.999,0.052734375,0.038671875,0.026757813
2221055.999,0.047265625,0.038203125,0.030351563
2907136,0.047265625,0.040546875,0.031523438
872448,0.052734375,0.047578125,0.031523438
1097728,0.049609375,0.039192708,0.028320313
3678208.001,0.047421875,0.035286458,0.034179688
753664,0.049817708,0.043645833,0.029960938
2001920,0.049817708,0.038723958,0.035429688
868352,0.049817708,0.043645833,0.035429688
873472,0.049817708,0.043645833,0.035429688
1645568,0.049817708,0.043411458,0.035429688
730112,0.049817708,0.043645833,0.035429688
968704,0.049817708,0.043645833,0.035429688
1240064,0.049817708,0.041848958,0.033867188
595968,0.049817708,0.043645833,0.033867188
2358271.999,0.049817708,0.038411458,0.033867188
821248,0.049817708,0.043645833,0.033671875
779264,0.049817708,0.043645833,0.032109375
795648,0.049817708,0.043645833,0.032304688
1496064,0.049817708,0.040286458,0.032304688
598016,0.049817708,0.043645833,0.031523438
812032,0.049817708,0.043645833,0.031523438
1060864,0.051432292,0.043645833,0.031523438
1798143.999,0.051432292,0.038723958,0.035429688
894976,0.04765625,0.042265474,0.026445313
785408,0.050260417,0.043645833,0.029960938
1717248,0.050260417,0.038723958,0.029960938
795648,0.049992934,0.042552083,0.027617188
2142208,0.051260986,0.037630208,0.025273438
1310720,0.049602309,0.037630208,0.029960938
1213440,0.049698486,0.042552083,0.035429688
1935360,0.046744792,0.037630208,0.030351563
1321984,0.044140625,0.037630208,0.026445313
1843200,0.039453125,0.034140625,0.029179688
1601536,0.042057292,0.034140625,0.026445313
1500160,0.046744792,0.034140625,0.026445313
1067008,0.043619792,0.035546875,0.022148438
1051648,0.043619792,0.035546875,0.028398438
2467839.999,0.042057292,0.034140625,0.028398438
1085440,0.042057292,0.035546875,0.025273438
934912,0.038151042,0.034739583,0.026054688
1054720,0.046744792,0.034739583,0.028398438
1897472,0.046744792,0.034140625,0.029179688
850944,0.046744792,0.035546875,0.021757813
1849344,0.033463542,0.031796875,0.026835938
1646592,0.045182292,0.035546875,0.026835938
1629184,0.037369792,0.032682292,0.025273438
1071104,0.045182292,0.032265625,0.020585938
1041408,0.037369792,0.032265625,0.027617188
1696768,0.037369792,0.032265625,0.026445313
5350399.999,0.045182292,0.027578125,0.027617188
1121280,0.039713542,0.032682292,0.027617188
829440,0.044140625,0.032682292,0.025273438
1114112,0.044140625,0.032682292,0.025273438
1055744,0.037369792,0.032682292,0.026054688
1822720,0.037369792,0.028776042,0.022695313
1208320,0.045182292,0.032682292,0.022929688
2727936.001,0.045182292,0.030338542,0.026054688
1411072,0.037369792,0.030338542,0.026054688
969728,0.037369792,0.032682292,0.025273438
898048,0.035286458,0.032682292,0.024101563
782336,0.043098958,0.032682292,0.024882813
1153024,0.038932292,0.032682292,0.020585938
900096,0.038932292,0.032682292,0.020585938
1594368,0.045182292,0.032682292,0.024492188
3633151.999,0.045182292,0.027213542,0.024492188
791552,0.045182292,0.032682292,0.023710938
880640,0.037369792,0.032682292,0.023710938
1299456,0.045182292,0.032682292,0.023710938
1045504,0.041276042,0.032682292,0.024023438
1260544,0.045182292,0.031901042,0.024023438
1309696,0.045182292,0.031119792,0.024023438
1037312,0.044791667,0.031119792,0.024023438
10235904,0.044791667,0.030338542,0.024023438
1099776,0.044791667,0.032682292,0.024023438
2489344.001,0.044791667,0.028776042,0.024023438
986112,0.044791667,0.032682292,0.024023438
1181696,0.045182292,0.032682292,0.024023438
1212416,0.037369792,0.032682292,0.024023438
995328,0.045182292,0.032682292,0.024023438
1098752,0.044140625,0.032682292,0.024023438
1233920,0.044140625,0.032682292,0.024023438
1286144,0.045182292,0.032682292,0.024023438
1592320,0.040494792,0.032682292,0.024023438
1430528,0.040494792,0.032682292,0.024023438
1086464,0.039713542,0.032526042,0.024023438
1292288,0.039713542,0.036432292,0.024023438
1271808,0.043359375,0.036432292,0.024023438
997376,0.043359375,0.036588542,0.024023438
1029120,0.043359375,0.035807292,0.024023438
1842176,0.037369792,0.032682292,0.024023438
